player_key,full_name,editorial_team_abbr,display_position,3PTM,AST,BLK,FG%,FGM/A,FT%,FTM/A,PTS,REB,ST,TO,editorial_player_key,editorial_team_full_name,editorial_team_key,editorial_team_url,eligible_positions,eligible_positions_to_add,has_player_notes,has_recent_player_notes,headshot,image_url,injury_note,is_keeper,is_undroppable,player_id,player_notes_last_timestamp,position_type,primary_position,status,status_full,uniform_number,url
454.p.5836,OG Anunoby,NYK,"SF,PF",171,164,65,.476,489/1027,.810,183/226,1332,358,110,102,nba.p.5836,New York Knicks,nba.t.18,https://sports.yahoo.com/nba/teams/new-york/,"[{'position': 'SF'}, {'position': 'PF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'F'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/3rf3DIbSXkPT2RqV9sa3wQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/5836.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/3rf3DIbSXkPT2RqV9sa3wQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/5836.png,,"{'status': False, 'cost': False, 'kept': False}",0,5836,,P,SF,,,8,https://sports.yahoo.com/nba/players/5836
454.p.5827,Bam Adebayo,MIA,"PF,C",79,337,53,.485,540/1113,.765,251/328,1410,749,98,161,nba.p.5827,Miami Heat,nba.t.14,https://sports.yahoo.com/nba/teams/miami/,"[{'position': 'PF'}, {'position': 'F'}, {'position': 'C'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/TE_8ceSyMBa_Gu3h0K08ig--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/5827.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/TE_8ceSyMBa_Gu3h0K08ig--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/5827.png,,"{'status': False, 'cost': False, 'kept': False}",0,5827,,P,PF,,,13,https://sports.yahoo.com/nba/players/5827
454.p.3704,LeBron James,LAL,"SF,PF",149,575,39,.513,651/1270,.782,259/331,1710,546,70,260,nba.p.3704,Los Angeles Lakers,nba.t.13,https://sports.yahoo.com/nba/teams/la-lakers/,"[{'position': 'SF'}, {'position': 'PF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'F'}, {'position': 'C'}]",1.0,1.0,"{'url': 'https://s.yimg.com/iu/api/res/1.2/d0ar3r622Gyr2j8MzXacTQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/3704.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/d0ar3r622Gyr2j8MzXacTQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/3704.png,,"{'status': False, 'cost': False, 'kept': False}",0,3704,1751210592.0,P,SF,,,23,https://sports.yahoo.com/nba/players/3704
454.p.5642,Domantas Sabonis,SAC,C,65,423,26,.590,527/893,.754,218/289,1337,972,48,202,nba.p.5642,Sacramento Kings,nba.t.23,https://sports.yahoo.com/nba/teams/sacramento/,"[{'position': 'C'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/Q7rT45n4A7.aO3UFkgj3Zw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/5642.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/Q7rT45n4A7.aO3UFkgj3Zw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/5642.png,,"{'status': False, 'cost': False, 'kept': False}",0,5642,,P,C,,,11,https://sports.yahoo.com/nba/players/5642
454.p.6711,Christian Braun,DEN,"SG,SF",89,205,37,.580,476/821,.827,177/214,1218,410,85,81,nba.p.6711,Denver Nuggets,nba.t.7,https://sports.yahoo.com/nba/teams/denver/,"[{'position': 'SG'}, {'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/zxxxPm.Lf0_9jokN48Oegg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10282024/6711.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/zxxxPm.Lf0_9jokN48Oegg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10282024/6711.png,,"{'status': False, 'cost': False, 'kept': False}",0,6711,,P,SG,,,0,https://sports.yahoo.com/nba/players/6711
454.p.4244,Kevin Durant,HOU,"SF,PF",160,263,77,.527,592/1124,.839,303/361,1647,374,50,190,nba.p.4244,Houston Rockets,nba.t.10,https://sports.yahoo.com/nba/teams/houston/,"[{'position': 'SF'}, {'position': 'PF'}, {'position': 'F'}, {'position': 'Util'}, {'position': 'IL+'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'F'}, {'position': 'C'}]",1.0,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/is1eYDfMO9G0Lbw9ZpQkUg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11042024/4244.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/is1eYDfMO9G0Lbw9ZpQkUg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11042024/4244.png,Ankle,"{'status': False, 'cost': False, 'kept': False}",0,4244,1750610937.0,P,SF,GTD,Game Time Decision,35,https://sports.yahoo.com/nba/players/4244
454.p.5638,Jamal Murray,DEN,"PG,SG",156,403,33,.474,531/1121,.886,218/246,1436,261,91,138,nba.p.5638,Denver Nuggets,nba.t.7,https://sports.yahoo.com/nba/teams/denver/,"[{'position': 'PG'}, {'position': 'SG'}, {'position': 'G'}, {'position': 'Util'}]","[{'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/kvR7U_UFSUNkVlqRty0FPg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10282024/5638.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/kvR7U_UFSUNkVlqRty0FPg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10282024/5638.png,,"{'status': False, 'cost': False, 'kept': False}",0,5638,,P,PG,,,27,https://sports.yahoo.com/nba/players/5638
454.p.6702,Jalen Williams,OKC,"SG,SF,PF,C",124,354,46,.484,565/1168,.789,236/299,1490,369,111,150,nba.p.6702,Oklahoma City Thunder,nba.t.25,https://sports.yahoo.com/nba/teams/oklahoma-city/,"[{'position': 'SG'}, {'position': 'G'}, {'position': 'SF'}, {'position': 'PF'}, {'position': 'F'}, {'position': 'C'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'F'}]",1.0,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/BM3avQ33MC54BWfrIm3cmQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/6702.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/BM3avQ33MC54BWfrIm3cmQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/6702.png,,"{'status': False, 'cost': False, 'kept': False}",0,6702,1750691136.0,P,SG,,,8,https://sports.yahoo.com/nba/players/6702
454.p.6606,Austin Reaves,LAL,"PG,SG",200,421,22,.460,477/1037,.877,321/366,1475,329,81,177,nba.p.6606,Los Angeles Lakers,nba.t.13,https://sports.yahoo.com/nba/teams/la-lakers/,"[{'position': 'PG'}, {'position': 'SG'}, {'position': 'G'}, {'position': 'Util'}]","[{'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",1.0,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/RcUWDWJXIcSebn_nYf..fw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/6606.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/RcUWDWJXIcSebn_nYf..fw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/6606.png,,"{'status': False, 'cost': False, 'kept': False}",0,6606,1750955967.0,P,PG,,,15,https://sports.yahoo.com/nba/players/6606
454.p.6167,Darius Garland,CLE,PG,212,506,11,.472,554/1174,.878,224/255,1544,214,91,189,nba.p.6167,Cleveland Cavaliers,nba.t.5,https://sports.yahoo.com/nba/teams/cleveland/,"[{'position': 'PG'}, {'position': 'G'}, {'position': 'Util'}, {'position': 'IL+'}]","[{'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/Tfli6T42Qn6Itfut.4dYag--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10242024/6167.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/Tfli6T42Qn6Itfut.4dYag--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10242024/6167.png,Toe,"{'status': False, 'cost': False, 'kept': False}",0,6167,,P,PG,INJ,Injured (IL-eligible),10,https://sports.yahoo.com/nba/players/6167
454.p.6512,Cade Cunningham,DET,"PG,SG",149,638,53,.469,684/1457,.846,313/370,1830,425,71,309,nba.p.6512,Detroit Pistons,nba.t.8,https://sports.yahoo.com/nba/teams/detroit/,"[{'position': 'PG'}, {'position': 'SG'}, {'position': 'G'}, {'position': 'Util'}]","[{'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/MLAdWENDBUbGFD3w6kNlXg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10282024/6512.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/MLAdWENDBUbGFD3w6kNlXg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10282024/6512.png,,"{'status': False, 'cost': False, 'kept': False}",0,6512,,P,PG,,,2,https://sports.yahoo.com/nba/players/6512
454.p.5826,Donovan Mitchell,CLE,"PG,SG",233,354,17,.443,585/1320,.823,298/362,1701,322,95,149,nba.p.5826,Cleveland Cavaliers,nba.t.5,https://sports.yahoo.com/nba/teams/cleveland/,"[{'position': 'PG'}, {'position': 'SG'}, {'position': 'G'}, {'position': 'Util'}]","[{'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/SsOo4WVECsqUNxmLB0aNyw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10242024/5826.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/SsOo4WVECsqUNxmLB0aNyw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10242024/5826.png,,"{'status': False, 'cost': False, 'kept': False}",0,5826,,P,PG,,,45,https://sports.yahoo.com/nba/players/5826
454.p.6420,Jaden McDaniels,MIN,"SF,PF",100,163,74,.477,398/834,.813,104/128,1000,470,110,95,nba.p.6420,Minnesota Timberwolves,nba.t.16,https://sports.yahoo.com/nba/teams/minnesota/,"[{'position': 'SF'}, {'position': 'PF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'F'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/k7vWk7TKS9WaeKH0joi.bw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/6420.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/k7vWk7TKS9WaeKH0joi.bw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/6420.png,,"{'status': False, 'cost': False, 'kept': False}",0,6420,,P,SF,,,3,https://sports.yahoo.com/nba/players/6420
454.p.6422,Desmond Bane,ORL,"SG,SF",164,369,28,.484,493/1018,.894,177/198,1327,418,80,169,nba.p.6422,Orlando Magic,nba.t.19,https://sports.yahoo.com/nba/teams/orlando/,"[{'position': 'SG'}, {'position': 'G'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/WRf1h2eOWOHuLiXsPlzN3Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/06172025/6422.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/WRf1h2eOWOHuLiXsPlzN3Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/06172025/6422.png,,"{'status': False, 'cost': False, 'kept': False}",0,6422,,P,SG,,,3,https://sports.yahoo.com/nba/players/6422
454.p.5658,Pascal Siakam,IND,"SF,PF,C",126,263,42,.519,613/1182,.734,226/308,1578,540,70,109,nba.p.5658,Indiana Pacers,nba.t.11,https://sports.yahoo.com/nba/teams/indiana/,"[{'position': 'SF'}, {'position': 'PF'}, {'position': 'F'}, {'position': 'C'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'F'}]",1.0,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/sXR7FG.bcNi6lRxKeuSMJg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/5658.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/sXR7FG.bcNi6lRxKeuSMJg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/5658.png,,"{'status': False, 'cost': False, 'kept': False}",0,5658,1750693919.0,P,SF,,,43,https://sports.yahoo.com/nba/players/5658
454.p.5471,Myles Turner,IND,C,156,111,144,.481,390/811,.773,184/238,1120,471,54,123,nba.p.5471,Indiana Pacers,nba.t.11,https://sports.yahoo.com/nba/teams/indiana/,"[{'position': 'C'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}]",1.0,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/Od2A1gIVuA2kGXiJh5aAxw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/5471.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/Od2A1gIVuA2kGXiJh5aAxw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/5471.png,,"{'status': False, 'cost': False, 'kept': False}",0,5471,1750693052.0,P,C,,,33,https://sports.yahoo.com/nba/players/5471
454.p.6016,Trae Young,ATL,PG,218,880,12,.411,566/1376,.875,491/561,1841,236,91,355,nba.p.6016,Atlanta Hawks,nba.t.1,https://sports.yahoo.com/nba/teams/atlanta/,"[{'position': 'PG'}, {'position': 'G'}, {'position': 'Util'}]","[{'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/.yb2Bi9ljkG2U3pj8FGLpQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10212024/6016.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/.yb2Bi9ljkG2U3pj8FGLpQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10212024/6016.png,,"{'status': False, 'cost': False, 'kept': False}",0,6016,,P,PG,,,11,https://sports.yahoo.com/nba/players/6016
454.p.5012,Damian Lillard,MIL,PG,197,410,10,.448,444/992,.921,362/393,1447,272,70,162,nba.p.5012,Milwaukee Bucks,nba.t.15,https://sports.yahoo.com/nba/teams/milwaukee/,"[{'position': 'PG'}, {'position': 'G'}, {'position': 'Util'}, {'position': 'IL+'}]","[{'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}, {'position': 'PF'}, {'position': 'C'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/7GEY3wrwChxOxkHl7zS9pg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/5012.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/7GEY3wrwChxOxkHl7zS9pg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10292024/5012.png,Achilles,"{'status': False, 'cost': False, 'kept': False}",0,5012,,P,PG,INJ,Injured (IL-eligible),0,https://sports.yahoo.com/nba/players/5012
454.p.5007,Anthony Davis,DAL,"PF,C",35,181,110,.516,470/910,.775,286/369,1261,590,59,113,nba.p.5007,Dallas Mavericks,nba.t.6,https://sports.yahoo.com/nba/teams/dallas/,"[{'position': 'PF'}, {'position': 'F'}, {'position': 'C'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/bxJNI4PVijfkFanSyD_u0A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02032025/5007.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/bxJNI4PVijfkFanSyD_u0A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02032025/5007.png,,"{'status': False, 'cost': False, 'kept': False}",0,5007,,P,PF,,,3,https://sports.yahoo.com/nba/players/5007
454.p.6398,Onyeka Okongwu,ATL,"PF,C",48,168,68,.567,388/684,.759,164/216,988,660,69,90,nba.p.6398,Atlanta Hawks,nba.t.1,https://sports.yahoo.com/nba/teams/atlanta/,"[{'position': 'PF'}, {'position': 'F'}, {'position': 'C'}, {'position': 'Util'}]","[{'position': 'PG'}, {'position': 'G'}, {'position': 'SG'}, {'position': 'SF'}, {'position': 'F'}]",,,"{'url': 'https://s.yimg.com/iu/api/res/1.2/I6Uw9dPaOgt.0UsOiBa3Hw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10212024/6398.png', 'size': 'small'}",https://s.yimg.com/iu/api/res/1.2/I6Uw9dPaOgt.0UsOiBa3Hw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10212024/6398.png,,"{'status': False, 'cost': False, 'kept': False}",0,6398,,P,PF,,,17,https://sports.yahoo.com/nba/players/6398
